index,true_label,model_prob,local_fidelity_r2
24901,0,0.015660282224416733,0.8553944262243227
25045,0,0.0812569260597229,0.84872741691001
25062,0,0.02332168072462082,0.8459826775344886
25165,1,0.6930621266365051,0.8760739873502492
25174,0,0.7119475603103638,0.8632961981280509
25290,1,0.7955387234687805,0.8681677086341089
25378,0,0.19587329030036926,0.8475374182198325
25435,1,0.9590986967086792,0.8940402101078613
25438,0,0.2244260162115097,0.8570878174325297
25468,0,0.5705010294914246,0.8810821686068436
25493,1,0.8738375306129456,0.8674861068837842
25560,0,0.5775484442710876,0.8880633940401893
25584,0,0.6264674663543701,0.8749238091507345
25614,1,0.7989369034767151,0.8580355730490663
25627,0,0.13383959233760834,0.8699657404367707
25662,0,0.025917427614331245,0.8769667630649165
25728,0,0.02116691693663597,0.8593365958309278
25776,0,0.5535194873809814,0.8620009407386484
25906,0,0.028835272416472435,0.8427363742949974
25973,0,0.01595102995634079,0.8563485068186697
25992,0,0.10654370486736298,0.8715814200035237
25993,0,0.1770329773426056,0.846489654328851
26064,0,0.5211520791053772,0.8831133911801051
26066,0,0.018017621710896492,0.8738534083702707
26073,0,0.028861094266176224,0.8655355339682854
26172,1,0.9712538719177246,0.8691903811626885
26244,0,0.2603404223918915,0.8830344495782774
26331,1,0.4669327735900879,0.8767727977673523
26339,0,0.014379308559000492,0.862971086922131
26424,1,0.29974132776260376,0.8626719336287667
26461,0,0.1825229823589325,0.8502508917523618
26470,0,0.15607492625713348,0.8446280280072067
26482,0,0.8257611989974976,0.876818934778349
26487,0,0.054133184254169464,0.8560162189429441
26517,0,0.022925838828086853,0.8646144970953695
26518,0,0.037356361746788025,0.8611485581262442
26521,0,0.16103461384773254,0.8575142748581465
26574,1,0.586940348148346,0.8553184052320401
26585,0,0.10944022238254547,0.8437384083843001
26843,0,0.19212184846401215,0.8654704521514992
26875,0,0.08453807979822159,0.8472286796749943
26971,0,0.0725984126329422,0.8530115093335716
26991,1,0.2707827687263489,0.8691906265902286
27192,0,0.1465713381767273,0.8486024657671806
27199,0,0.0014078437816351652,0.8457345651597159
27260,0,0.18169651925563812,0.8380105686103698
27333,0,0.03130646422505379,0.848893116793692
27358,0,0.29250991344451904,0.8660380889692294
27459,0,0.0075198994018137455,0.8601669590667194
27543,0,0.22662296891212463,0.8593152052519326
27554,0,0.012780359946191311,0.8549648424652968
27648,0,0.10543765127658844,0.8735639454331525
27741,0,0.023046838119626045,0.8347438387553117
27816,1,0.7227145433425903,0.8681591882068656
27822,0,0.4308824837207794,0.8609923468431614
27832,0,0.18913371860980988,0.8597295766944739
27962,0,0.5323910713195801,0.8656889496391522
28103,0,0.1773790419101715,0.8495271286538173
28142,1,0.431581050157547,0.8467810873217718
28178,1,0.49320951104164124,0.8724365639979289
28201,0,0.517951250076294,0.8779004305098611
28230,0,0.07027334719896317,0.8640277102625854
28390,0,0.06513190269470215,0.8766171835985334
28450,0,0.20830652117729187,0.8735311252276976
28524,1,0.34384191036224365,0.8700277165318961
28724,0,0.28198471665382385,0.8616103451600069
28791,0,0.9066064357757568,0.8801935503877794
28807,1,0.27390599250793457,0.8486138055461577
28939,1,0.931823194026947,0.895606690253275
28953,0,0.07842059433460236,0.8612241914290197
29042,0,0.37218061089515686,0.8676671548730567
29098,1,0.6294623613357544,0.8612172946482021
29145,0,0.1555580198764801,0.8583444465760203
29290,0,0.5589574575424194,0.8662254687125223
29430,0,0.18136298656463623,0.8456751146242267
29469,0,0.04288371279835701,0.8624490130294953
29471,0,0.0850195437669754,0.8747325172095521
29472,0,0.10856775939464569,0.8448407415564324
29537,0,0.3623753786087036,0.8774332278007295
29652,0,0.11203283071517944,0.8535690325253712
29674,0,0.1892501562833786,0.826441576026886
29730,0,0.22827088832855225,0.8471244784658705
29893,1,0.8711707592010498,0.8601381510340537
29990,0,0.05412820354104042,0.83504557979973
30027,0,0.3675425350666046,0.8704345880333797
30137,0,0.1212749257683754,0.847585499427332
30189,0,0.25094911456108093,0.8632503785578591
30206,0,0.11829066276550293,0.8482960161707109
30280,0,0.10161571204662323,0.8472915865166198
30445,0,0.363674521446228,0.874247311533505
30469,1,0.9873283505439758,0.8887467803796515
30476,0,0.2861623167991638,0.8654477313330959
30484,0,0.41250160336494446,0.8621477129224733
30656,0,0.7736103534698486,0.8710458118047915
30710,0,0.3775599002838135,0.8594654526041591
30719,0,0.666625440120697,0.8783007370504413
30731,1,0.9243994355201721,0.8616146524577595
30881,1,0.6921585202217102,0.8689116672916268
30946,0,0.9917347431182861,0.8875341425512988
31009,0,0.6929043531417847,0.8521046240103954
31054,0,0.13921451568603516,0.8617970213710755
31112,0,0.27421891689300537,0.8744753454784808
31152,0,0.7493731379508972,0.879282513370024
31169,0,0.7610682845115662,0.8554872775362965
31213,0,0.741080105304718,0.8445134115559005
31243,1,0.9346473813056946,0.8816207621587577
31275,0,0.5245757102966309,0.8582566223887642
31276,0,0.7891710996627808,0.8441873680930723
31302,0,0.7092453837394714,0.8449082498409362
31309,0,0.09967908263206482,0.8490541508288668
